ParticipantIdentifier,datetime,trial_date,time,visits_gym_elapsedTime,visits_gym_startTime,visits_gym_distance,visits_home_elapsedTime,visits_home_startTime,visits_home_distance,visits_school_startTime,visits_school_elapsedTime,visits_school_distance,visits_unknown_startTime,visits_unknown_elapsedTime,visits_unknown_distance,visits_work_startTime,visits_work_elapsedTime,visits_work_distance
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-24 00:27:13-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,3600.0,2022-10-22 17:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-24 00:27:13-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,40500.0,2022-10-23 01:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-24 00:27:13-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:15:00-04:00,26100.0,596.8396170504762,NaN,NaN,NaN
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-24 00:27:13-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 16:00:00-04:00,9900.0,356.35167994152533,NaN,NaN,NaN
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-24 00:27:13-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 13:15:00-04:00,14400.0,356.35167994152533,NaN,NaN,NaN
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-24 00:27:13-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 13:15:00-04:00,33300.0,356.35167994152533,NaN,NaN,NaN
7272fab8-c4e7-45bb-ba42-e9f6a06801c0,2022-10-23 09:31:13-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:00:00-04:00,17100.0,6066.373929488562,NaN,NaN,NaN
7272fab8-c4e7-45bb-ba42-e9f6a06801c0,2022-10-23 09:31:13-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:00:00-04:00,17100.0,6066.373929488562,NaN,NaN,NaN
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-22 15:22:39-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,81900.0,2022-10-20 18:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-22 15:22:40-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,81900.0,2022-10-20 18:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-22 15:22:40-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,81900.0,2022-10-20 18:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d8d66285-3bef-4819-b993-98c812a7c233,2022-10-23 05:15:19-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,101700.0,2022-10-20 16:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d8d66285-3bef-4819-b993-98c812a7c233,2022-10-23 05:15:19-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,73800.0,2022-10-21 23:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 13:00:00-04:00,4500.0,867895.3471179619,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 18:45:00-04:00,14400.0,867895.3471179619,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 15:00:00-04:00,900.0,867895.3471179619,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 23:45:00-04:00,7200.0,867895.3471179619,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 01:45:00-04:00,1800.0,868197.8225905747,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 02:00:00-04:00,3600.0,855571.4766070826,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 15:45:00-04:00,0.0,862397.7911444657,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 19:30:00-04:00,0.0,862397.7911444657,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:00:00-04:00,7200.0,853788.529583335,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 21:15:00-04:00,8100.0,867301.0800933075,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 14:30:00-04:00,15300.0,867849.5298295509,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 03:30:00-04:00,41400.0,867849.5298295509,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 20:30:00-04:00,1800.0,867849.5298295509,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 23:15:00-04:00,9900.0,855771.7671436301,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 16:00:00-04:00,900.0,858177.1097604213,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 11:19:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 19:45:00-04:00,1800.0,867167.9508538268,NaN,NaN,NaN
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-23 17:18:27-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,900.0,2022-10-21 10:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-21 22:17:35-04:00,2022-10-21,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-20 21:30:00-04:00,900.0,1361.4070801490473,NaN,NaN,NaN
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-23 17:18:27-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2022-10-21 11:00:00-04:00,17100.0,4236.356719275606
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-23 17:18:27-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 10:45:00-04:00,0.0,3131.099242489469,NaN,NaN,NaN
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-23 17:18:27-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 16:15:00-04:00,7200.0,3264.3324662861023,NaN,NaN,NaN
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-23 17:18:27-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 18:30:00-04:00,900.0,4049.6043994861643,NaN,NaN,NaN
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-23 17:18:27-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,42300.0,2022-10-20 21:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-23 17:18:27-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,900.0,2022-10-21 10:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:35-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,64800.0,2022-10-21 22:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:35-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:00:00-04:00,900.0,1258.5581233192604,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:35-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:15:00-04:00,1800.0,5626.4785957370395,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-22 10:21:11-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 11:00:00-04:00,16200.0,27083.321518772664,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-22 10:21:11-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 16:15:00-04:00,7200.0,27083.321518772664,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-22 10:21:11-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 18:45:00-04:00,12600.0,27083.321518772664,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-22 10:21:11-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 18:15:00-04:00,900.0,26902.990993443706,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-22 10:21:11-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 22:30:00-04:00,0.0,3199.6260674678538,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-22 10:21:11-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,50400.0,2022-10-20 19:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-22 10:21:11-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 09:45:00-04:00,900.0,1073.9091480712925,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:35-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:15:00-04:00,900.0,492.8248756174123,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:35-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,64800.0,2022-10-21 22:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:35-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:00:00-04:00,900.0,1258.5581233192604,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:35-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:15:00-04:00,1800.0,5626.4785957370395,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:36-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:15:00-04:00,900.0,492.8248756174123,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:36-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,64800.0,2022-10-21 22:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:36-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:00:00-04:00,900.0,1258.5581233192604,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:36-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:15:00-04:00,1800.0,5626.4785957370395,NaN,NaN,NaN
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-10-22 12:36:07-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 17:15:00-04:00,1800.0,9157551.80490899,NaN,NaN,NaN
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-10-22 12:36:07-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 16:30:00-04:00,1800.0,9157001.786392426,NaN,NaN,NaN
0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-23 13:22:42-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,186300.0,2022-10-20 16:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-23 13:22:42-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2022-10-20 12:45:00-04:00,14400.0,1834.815299641061
0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-23 13:22:42-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2022-10-22 21:00:00-04:00,7200.0,1834.815299641061
0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-23 13:22:42-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2022-10-22 21:00:00-04:00,7200.0,1834.815299641061
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-22 22:28:12-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:00:00-04:00,3600.0,3830.8428814799117,NaN,NaN,NaN
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-23 10:28:18-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:15:00-04:00,8100.0,5156.586470211025,NaN,NaN,NaN
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-23 10:28:18-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 21:00:00-04:00,1800.0,5156.586470211025,NaN,NaN,NaN
3ae93375-05c4-494d-9ed1-b5fbd3340507,2022-10-23 10:33:57-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 18:00:00-04:00,0.0,2064.1471746286684,NaN,NaN,NaN
3ae93375-05c4-494d-9ed1-b5fbd3340507,2022-10-23 10:33:57-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 17:45:00-04:00,0.0,3075.862473030185,NaN,NaN,NaN
3ae93375-05c4-494d-9ed1-b5fbd3340507,2022-10-23 10:33:57-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 19:00:00-04:00,2700.0,10937.221757275258,NaN,NaN,NaN
3ae93375-05c4-494d-9ed1-b5fbd3340507,2022-10-23 10:33:57-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 20:00:00-04:00,2700.0,11523.398693894009,NaN,NaN,NaN
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 10:18:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 15:45:00-04:00,900.0,1512.0292454250218,NaN,NaN,NaN
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 10:18:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,21600.0,2022-10-21 14:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 10:18:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,69300.0,2022-10-21 20:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 10:18:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 20:00:00-04:00,900.0,972.7443779247301,NaN,NaN,NaN
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 10:18:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:15:00-04:00,0.0,972.7443779247301,NaN,NaN,NaN
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 10:18:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:30:00-04:00,1800.0,2229.9109523049447,NaN,NaN,NaN
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 10:18:46-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 16:15:00-04:00,3600.0,2418.1749882031017,NaN,NaN,NaN
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 07:06:11-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,70200.0,2022-10-21 21:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 07:06:11-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:15:00-04:00,12600.0,5772.276025226611,NaN,NaN,NaN
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 07:06:11-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 16:45:00-04:00,900.0,851.3692825327034,NaN,NaN,NaN
ff129772-aeab-4432-8136-8f94027b8504,2022-10-23 15:14:22-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,63900.0,2022-10-21 16:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
ff129772-aeab-4432-8136-8f94027b8504,2022-10-23 15:14:22-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:45:00-04:00,900.0,5023.527861895055,NaN,NaN,NaN
ff129772-aeab-4432-8136-8f94027b8504,2022-10-23 15:14:22-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 10:15:00-04:00,30600.0,5105.448516249634,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 15:59:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 16:30:00-04:00,16200.0,6387.830169962211,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 15:59:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 21:15:00-04:00,900.0,6157.351655596906,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:17:48-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 16:00:00-04:00,0.0,650.572485337047,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:17:48-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 12:45:00-04:00,900.0,3258.724205373753,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:17:48-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,63000.0,2022-10-21 16:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:17:48-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,9000.0,2022-10-22 13:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:17:49-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 10:45:00-04:00,6300.0,4299.965425311849,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:17:49-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 16:00:00-04:00,0.0,650.572485337047,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:17:49-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 12:45:00-04:00,900.0,3258.724205373753,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:17:49-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,63000.0,2022-10-21 16:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:17:49-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,9000.0,2022-10-22 13:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:17:49-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 10:45:00-04:00,6300.0,4299.965425311849,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 15:59:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 16:30:00-04:00,16200.0,6387.830169962211,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 15:59:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 21:15:00-04:00,900.0,6157.351655596906,NaN,NaN,NaN
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:17:49-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 10:45:00-04:00,6300.0,4299.965425311849,NaN,NaN,NaN
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-21 13:27:09-04:00,2022-10-21,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-20 21:15:00-04:00,900.0,30072.51536162529,NaN,NaN,NaN
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-23 14:49:55-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,154800.0,2022-10-20 23:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-23 14:49:55-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,0.0,2022-10-22 18:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-23 14:49:55-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,900.0,2022-10-22 18:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-21 13:27:09-04:00,2022-10-21,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-20 21:15:00-04:00,900.0,30072.51536162529,NaN,NaN,NaN
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-21 23:25:41-04:00,2022-10-21,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 09:00:00-04:00,0.0,485.19196773974016,NaN,NaN,NaN
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-21 23:25:41-04:00,2022-10-21,00:00:00,NaN,NaN,NaN,70200.0,2022-10-20 13:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-23 22:23:22-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 08:45:00-04:00,900.0,5624.870652004742,NaN,NaN,NaN
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-23 22:23:22-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,39600.0,2022-10-22 21:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
